,ID,Name
479590,Funhe2EKm033932,Rho guanine nucleotide exchange factor (GEF) (100%P)
479528,Funhe2EKm033930,Transient receptor potential cation channel subfamily V member (100%P)
479563,Funhe2EKm033931,C-type lectin domain family 9 member A (100%P)
479326,Funhe2EKm033917,Microfibrillar associated protein (77%M)
479316,Funhe2EKm033916,Serine/threonine-protein kinase SBK2 (100%M)
479342,Funhe2EKm033918,Adaptin ear-binding coat-associated protein (94%P)
479292,Funhe2EKm033915,Signal transducing adaptor molecule (SH3 domain and ITAM motif) (75%P)
479404,Funhe2EKm033923,Interleukin-11a (95%P)
479398,Funhe2EKm033922,Unknown
479417,Funhe2EKm033924,Ras-associating and dilute domain-containing protein (100%P)
479370,Funhe2EKm033920,N-acetyltransferase 14 (GCN5-related) (100%P)
479358,Funhe2EKm033919,Activation-induced cytidine deaminase (97%P)
479379,Funhe2EKm033921,Zinc finger protein (100%M)
479825,Funhe2EKm033941,"Family with sequence similarity 131, member B (96%P)"
479848,Funhe2EKm033943,PDZ and LIM domain protein (100%M)
479841,Funhe2EKm033942,"family with sequence similarity 131, member Bb (7%Z)"
479914,Funhe2EKm033947,Ribosomal RNA methyltransferase NOP2 (94%P)
479908,Funhe2EKm033946,"Histone cluster 1, H1t (74%P)"
479896,Funhe2EKm033945,Ribosomal RNA small subunit methyltransferase NEP1 (100%P)
479895,Funhe2EKm033945,Ribosomal RNA small subunit methyltransferase NEP1 (100%P)
479869,Funhe2EKm033944,"Kell blood group, metallo-endopeptidase (100%T)"
479777,Funhe2EKm033940,"Chloride channel, voltage-sensitive 1 (99%M)"
479662,Funhe2EKm033935,Serine/threonine/tyrosine kinase (100%P)
479683,Funhe2EKm033936,Microfibrillar associated protein (64%M)
479625,Funhe2EKm033933,Cation-dependent mannose-6-phosphate receptor (100%P)
479641,Funhe2EKm033934,Polyhomeotic protein 1 (100%P)
479751,Funhe2EKm033939,"Caspase 2, apoptosis-related cysteine peptidase (100%P)"
479711,Funhe2EKm033938,Rap1 GTPase-activating protein (100%P)
479695,Funhe2EKm033937,Glutathione S-transferase kappa (98%P)
478854,Funhe2EKm033891,Ubiquitin-conjugating enzyme E2 S (100%P)
478865,Funhe2EKm033892,Shisa (Xenopus laevis) (100%M)
478879,Funhe2EKm033893,Zinc finger protein (80%M)
478808,Funhe2EKm033889,Tweety (90%M)
478839,Funhe2EKm033890,Josephin domain containing (100%P)
478883,Funhe2EKm033894,D site of albumin promoter (albumin D-box) binding protein (100%P)
478959,Funhe2EKm033898,Cytoplasmic phosphatidylinositol transfer protein (100%M)
478921,Funhe2EKm033897,Myocardin (100%P)
478894,Funhe2EKm033895,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein (100%P)"
478914,Funhe2EKm033896,Zinc finger E-box-binding homeobox (100%M)
478707,Funhe2EKm033884,Glutamate-rich WD repeat-containing protein (85%P)
478702,Funhe2EKm033883,CDC42 effector protein (Rho GTPase binding) (100%M)
478671,Funhe2EKm033882,Leukocyte receptor cluster member (100%P)
478637,Funhe2EKm033877,40S ribosomal protein S9 (100%M)
473055,Funhe2EKm033542,Uncharacterized protein
478649,Funhe2EKm033878,RNA binding protein fox-1 (100%P)
478667,Funhe2EKm033881,Uncharacterized protein
478790,Funhe2EKm033888,Leukocyte receptor cluster member (95%P)
478765,Funhe2EKm033887,Folliculin (100%P)
478725,Funhe2EKm033885,Glutamate-rich WD repeat-containing protein (83%P)
478746,Funhe2EKm033880,Transcription initiation factor IIB (100%P)
478730,Funhe2EKm033886,Uncharacterized protein (100%P)
479168,Funhe2EKm033910,c-Jun-amino-terminal kinase-interacting protein (97%P)
479163,Funhe2EKm033909,Transmembrane protein (100%M)
479123,Funhe2EKm033907,U2 small nuclear RNA auxiliary factor 2 (100%T)
479118,Funhe2EKm033906,Uncharacterized protein K02A2.6 (65%M)
479147,Funhe2EKm033908,Coiled-coil domain-containing protein (100%P)
479237,Funhe2EKm033912,Germ cell-specific gene 1 protein (100%M)
479268,Funhe2EKm033914,Forkhead box protein J2 (99%M)
479254,Funhe2EKm033913,"Isochorismatase domain-containing protein 2, mitochondrial (100%M)"
479225,Funhe2EKm033911,Fast skeletal muscle myosin light polypeptide (100%P)
479017,Funhe2EKm033900,Kinase C gamma type (98%P)
478981,Funhe2EKm033899,"Glutamate receptor, ionotropic, N-methyl D-aspartate 2D (80%M)"
479082,Funhe2EKm033903,Voltage-dependent calcium channel gamma-8 subunit (100%M)
479098,Funhe2EKm033904,Voltage-dependent calcium channel gamma-6 subunit (100%P)
479110,Funhe2EKm033905,Uncharacterized protein K02A2.6 (100%C)
479057,Funhe2EKm033901,tripartite motif-containing protein 16 (20%M)
479066,Funhe2EKm033902,Voltage-dependent calcium channel gamma-7 subunit (100%P)
480340,Funhe2EKm033970,Lysophosphatidic acid receptor (100%P)
480344,Funhe2EKm033972,NIMA (Never in mitosis gene a)-related kinase (100%P)
480313,Funhe2EKm033969,Regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2 (100%P)
480379,Funhe2EKm033974,Component of oligomeric golgi complex (100%P)
480370,Funhe2EKm033973,Lipoma HMGIC fusion partner 1 protein (100%P)
480248,Funhe2EKm033966,Motilin receptor (100%M)
480259,Funhe2EKm033968,Fibronectin type III domain containing 3A (100%P)
480255,Funhe2EKm033967,HCG1778991 (95%C)
480234,Funhe2EKm033965,RCSD domain containing (95%P)
480502,Funhe2EKm033981,"Solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 (94%P)"
480482,Funhe2EKm033979,Microtubule-associated tumor suppressor candidate (99%P)
480526,Funhe2EKm033982,"1,4-alpha-glucan-branching enzyme (99%M)"
480415,Funhe2EKm033975,Uncharacterized protein (97%M)
480419,Funhe2EKm033976,Forkhead box O1 (100%P)
480427,Funhe2EKm033977,Solute carrier family 25 member (97%P)
480460,Funhe2EKm033980,Microtubule-associated tumor suppressor candidate (100%M)
480461,Funhe2EKm033980,Microtubule-associated tumor suppressor candidate (100%M)
480444,Funhe2EKm033978,Erythrocyte band 7 integral membrane protein (100%P)
480030,Funhe2EKm033955,GRB2-associated-binding protein (100%P)
480022,Funhe2EKm033954,Uncharacterized protein (74%M)
480052,Funhe2EKm033956,"Asparaginyl-tRNA synthetase 2, mitochondrial (100%M)"
479963,Funhe2EKm033951,Uncharacterized protein KIAA1377 (100%M)
479943,Funhe2EKm033950,Transient receptor potential channel 7 (87%P)
480009,Funhe2EKm033953,Mastermind protein 2 (100%M)
479987,Funhe2EKm033952,Yes-associated protein (100%P)
480084,Funhe2EKm033957,"Odz, odd Oz/ten-m (100%M)"
480186,Funhe2EKm033961,"RAB30, member RAS oncogene family (92%M)"
480166,Funhe2EKm033960,Lysosomal Pro-X carboxypeptidase (78%P)
480214,Funhe2EKm033964,TPA-induced transmembrane protein (88%M)
480200,Funhe2EKm033962,Thyroid hormone-inducible hepatic protein (100%P)
480204,Funhe2EKm033963,Guanylate cyclase activator 1C (99%P)
480154,Funhe2EKm033959,NADH dehydrogenase [ubiquinone] 1 subunit C2 (100%M)
480149,Funhe2EKm033958,"Family with sequence similarity 181, member B (100%P)"
480749,Funhe2EKm034001,N-acetylated alpha-linked acidic dipeptidase 2 (10%T)
480740,Funhe2EKm033998,Unknown
480677,Funhe2EKm033995,Transducin (beta) 1 X-linked receptor 1 (100%M)
480708,Funhe2EKm033996,Uncharacterized protein (94%M)
480755,Funhe2EKm034002,Inactive N-acetylated-alpha-linked acidic dipeptidase protein 2 (81%T)
480810,Funhe2EKm034010,Neuroligin-1 (96%P)
480798,Funhe2EKm034008,Unknown
480772,Funhe2EKm034004,Inactive N-acetylated-alpha-linked acidic dipeptidase protein 2 (94%P)
480768,Funhe2EKm034003,N-acetylated alpha-linked acidic dipeptidase (42%P)
480830,Funhe2EKm034011,Bile salt-activated lipase (67%S)
480592,Funhe2EKm033988,"Aldo-keto reductase family 1, member A1 (aldehyde reductase) (100%P)"
480556,Funhe2EKm033983,TE: Pol polyprotein (94%P)
480568,Funhe2EKm033986,Chromosome 19 open reading frame (100%P)
480665,Funhe2EKm033991,Calcium-activated potassium channel subunit beta-2 (100%P)
480612,Funhe2EKm033989,U2AF motif (UHM) kinase (100%P)
480632,Funhe2EKm033990,"Meprin A, beta (100%P)"
482510,Funhe2EKm034103,"Solute carrier family 39 (zinc transporter), member (100%P)"
482536,Funhe2EKm034105,Transcriptional repressor scratch (100%P)
482405,Funhe2EKm034100,CNDP dipeptidase 2 (metallopeptidase M20 family) (100%P)
482452,Funhe2EKm034102,ATP-dependent DNA helicase Q4 (100%P)
482427,Funhe2EKm034101,CNDP dipeptidase 2 (metallopeptidase M20 family) (96%P)
482653,Funhe2EKm034112,Uncharacterized protein
482623,Funhe2EKm034111,Solute carrier family 45 member 4 (100%M)
482662,Funhe2EKm034113,DENN/MADD domain containing 3 (100%P)
482562,Funhe2EKm034108,Diacylglycerol O-acyltransferase 1 (100%P)
482542,Funhe2EKm034106,TBC1 domain family member (99%M)
482554,Funhe2EKm034107,TBC1 domain family member (50%T)
482610,Funhe2EKm034110,G-protein coupled receptor (96%M)
482596,Funhe2EKm034109,Chromosome 16 open reading frame (98%T)
482379,Funhe2EKm034099,Zona pellucida sperm-binding protein (100%M)
482142,Funhe2EKm034091,Rapunzel (97%P)
482157,Funhe2EKm034093,"KRIT1, ankyrin repeat containing (100%P)"
482151,Funhe2EKm034092,Uncharacterized protein
482214,Funhe2EKm034095,A kinase (PRKA) anchor protein (Yotiao) (100%M)
482192,Funhe2EKm034094,"Cytochrome P450, family 51, subfamily A, polypeptide (100%P)"
482088,Funhe2EKm034087,Papillary renal cell carcinoma (translocation-associated) (100%P)
482073,Funhe2EKm034086,Hepatoma-derived growth factor (100%P)
482122,Funhe2EKm034089,Uncharacterized protein (100%C)
482131,Funhe2EKm034090,1-phosphatidylinositol phosphodiesterase (94%P)
482132,Funhe2EKm034090,1-phosphatidylinositol phosphodiesterase (94%P)
482106,Funhe2EKm034088,"39S ribosomal protein L9, mitochondrial (100%P)"
482332,Funhe2EKm034096,A-kinase anchor protein 9 (6%M)
482340,Funhe2EKm034097,"Transcription termination factor, mitochondrial (100%M)"
482345,Funhe2EKm034098,tRNA-dihydrouridine(47) synthase (NAD(P)(+)) (100%M)
483141,Funhe2EKm034135,"Splicing factor 3b, subunit 4, 49kDa (96%T)"
483121,Funhe2EKm034134,Synaptic vesicle glycoprotein 2A (100%P)
483173,Funhe2EKm034137,Type-4 ice-structuring protein (58%P)
483177,Funhe2EKm034138,Polyadenylate-binding protein 1 (100%P)
483157,Funhe2EKm034136,Lix1 (mouse) (91%M)
483062,Funhe2EKm034129,Vacuolar protein sorting-associated protein (100%P)
483103,Funhe2EKm034133,Cathepsin S (98%P)
483086,Funhe2EKm034131,Leucine rich repeat and Ig domain containing 4 (99%P)
483091,Funhe2EKm034132,"Cathepsin L, b (Ctslb) (100%P)"
483074,Funhe2EKm034130,Vacuolar protein sorting-associated protein (95%P)
483329,Funhe2EKm034148,Sperm-associated antigen (87%P)
483268,Funhe2EKm034143,Neurocalcin-delta (84%U)
483281,Funhe2EKm034144,Glyoxylate reductase (85%M)
483291,Funhe2EKm034146,"Tyrosine phosphatase, non-receptor type 2 (100%P)"
483311,Funhe2EKm034147,E3 ubiquitin-protein ligase RNF19A (100%P)
483206,Funhe2EKm034139,14-3-3 protein zeta/delta (92%P)
483216,Funhe2EKm034140,Zinc finger protein 706 (100%P)
483217,Funhe2EKm034140,Zinc finger protein 706 (100%P)
483225,Funhe2EKm034141,Grainyhead protein 3 (100%P)
483252,Funhe2EKm034142,grainyhead 2 (Drosophila) (33%P)
483022,Funhe2EKm034128,Synaptic Ras GTPase activating protein 1 (100%M)
482786,Funhe2EKm034115,Uncharacterized protein
482792,Funhe2EKm034117,CLPTM1 (100%P)
482846,Funhe2EKm034120,CUB and sushi domain-containing protein 3 (82%P)
482823,Funhe2EKm034119,Zinc finger transcription factor Trps1 (100%P)
482713,Funhe2EKm034114,PTK2 protein tyrosine kinase 2 (99%P)
482775,Funhe2EKm025073,"39S ribosomal protein L24, mitochondrial (100%P)"
482975,Funhe2EKm034121,CUB and Sushi multiple domains (58%P)
483018,Funhe2EKm034127,Relaxin/insulin family peptide receptor (99%P)
482986,Funhe2EKm034123,Uncharacterized protein
482987,Funhe2EKm034123,Uncharacterized protein
483003,Funhe2EKm034126,Zinc finger protein (81%M)
482994,Funhe2EKm034124,Teashirt zinc finger homeobox 1 (100%P)
482059,Funhe2EKm034085,"39S ribosomal protein L24, mitochondrial (100%P)"
481243,Funhe2EKm034034,Leucine-rich repeat-containing protein (87%P)
481287,Funhe2EKm034036,Small conductance calcium-activated potassium channel protein 3 (100%M)
481275,Funhe2EKm034035,40S ribosomal protein S27 (92%U)
481276,Funhe2EKm034035,40S ribosomal protein S27 (92%U)
481173,Funhe2EKm034032,E3 ubiquitin-protein ligase RNF115 (100%T)
481193,Funhe2EKm034033,"Ash1 (absent, small, or homeotic) (100%P)"
481407,Funhe2EKm034043,Tripartite motif-containing protein 46 (100%P)
481395,Funhe2EKm034041,S100-A8 (96%M)
481451,Funhe2EKm034046,Ephrin A3a (100%P)
481433,Funhe2EKm034044,Dolichyl-phosphate mannosyltransferase polypeptide (100%P)
481439,Funhe2EKm034045,Ephrin-A1 (100%M)
481338,Funhe2EKm034030,Zinc finger protein (100%P)
481346,Funhe2EKm034038,Sorting nexin family member 27 (100%T)
481315,Funhe2EKm034037,Neuronal acetylcholine receptor subunit alpha-7 (100%M)
481377,Funhe2EKm034039,S100 calcium binding protein A2 (98%P)
481384,Funhe2EKm034040,"S100 calcium binding protein A10 (Annexin II ligand, calpactin I, light polypeptide (P11)) (100%P)"
481385,Funhe2EKm034040,"S100 calcium binding protein A10 (Annexin II ligand, calpactin I, light polypeptide (P11)) (100%P)"
480946,Funhe2EKm034017,Uncharacterized protein
480954,Funhe2EKm034018,DnaJ subfamily C member (100%P)
480924,Funhe2EKm034016,Heterogeneous nuclear ribonucleoprotein R (96%P)
480982,Funhe2EKm034021,CDC kinase 2 (100%P)
480974,Funhe2EKm034019,Uncharacterized protein (100%M)
480840,Funhe2EKm034042,Junctophilin 2 (100%P)
480852,Funhe2EKm034014,Brain-specific angiogenesis inhibitor 1 (100%P)
480916,Funhe2EKm034015,"ATPase inhibitor A, mitochondrial (98%T)"
481151,Funhe2EKm034031,Secretory carrier-associated membrane protein (100%Z)
481104,Funhe2EKm034027,Regulation of nuclear pre-mRNA domain-containing protein (90%P)
481076,Funhe2EKm034026,CUGBP Elav family member 3 (100%P)
481137,Funhe2EKm034029l2,"28S ribosomal protein S21, mitochondrial (100%P)"
481143,Funhe2EKm034029,Cellular retinoic acid-binding protein (91%T)
481124,Funhe2EKm034028,Chromosome 1 open reading frame (100%P)
481023,Funhe2EKm034023,histone-lysine N-methyltransferase SETDB1-B (38%M)
481033,Funhe2EKm034024,Histone-lysine N-methyltransferase SETDB1-B (100%M)
481009,Funhe2EKm034022,Histone-lysine N-methyltransferase SETDB1-B (56%M)
481050,Funhe2EKm034025,Ceramide synthase 2 (95%T)
481465,Funhe2EKm034047,Uncharacterized protein
481848,Funhe2EKm034070,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4 (100%M)
481840,Funhe2EKm034069,Extracellular matrix protein (99%M)
481864,Funhe2EKm034071,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial (94%P)"
481888,Funhe2EKm034072,Zinc finger protein (95%P)
481827,Funhe2EKm034068,Extracellular matrix protein (99%M)
481783,Funhe2EKm034066,26S proteasome non-ATPase regulatory subunit 4 (100%T)
481752,Funhe2EKm034064,aquaporin 10 (36%P)
481760,Funhe2EKm034065,Zinc finger protein 687 (100%M)
481805,Funhe2EKm034067,"Phosphatidylinositol-4-phosphate 5-kinase, type I, alpha (93%P)"
481902,Funhe2EKm034073,Histone-lysine N-methyltransferase MLL4 (100%M)
482009,Funhe2EKm034080,Myocyte-specific enhancer factor 2D (100%P)
481985,Funhe2EKm034075,Uncharacterized protein
481989,Funhe2EKm034076,Origin recognition complex subunit (100%M)
481994,Funhe2EKm034077,Uncharacterized protein
481998,Funhe2EKm034078,Prostaglandin E synthase (98%T)
482026,Funhe2EKm034081,Uncharacterized protein
482033,Funhe2EKm034082,Uncharacterized protein
482037,Funhe2EKm034084,Brevican soluble core protein (78%M)
481976,Funhe2EKm034074,Tryptase alpha/beta-1 (100%S)
481573,Funhe2EKm034057,Cingulin (100%P)
481566,Funhe2EKm034056,Pygopus (98%P)
481550,Funhe2EKm034055,SH2 domain-containing adapter protein E (100%P)
481541,Funhe2EKm034054,S100 calcium binding protein A1 (91%M)
481495,Funhe2EKm034050,Uncharacterized protein
481470,Funhe2EKm034116,Chromodomain Y protein 2 (86%P)
481483,Funhe2EKm034049,Unknown
481505,Funhe2EKm034051,Pre-B-cell leukemia transcription factor-interacting protein (100%P)
481526,Funhe2EKm034052,S100 calcium binding protein A13 (100%P)
481527,Funhe2EKm034052,S100 calcium binding protein A13 (100%P)
481534,Funhe2EKm034053,Translation initiation factor IF-2 (100%P)
481736,Funhe2EKm034062,Aquaporin-10 (100%T)
481724,Funhe2EKm034061,HCLS1-associated protein X-1 (100%T)
481661,Funhe2EKm034060,Ubiquitin-associated protein (100%P)
481617,Funhe2EKm034058,Tuftelin (100%P)
481645,Funhe2EKm034059,Chromosome 1 open reading frame (97%P)
485334,Funhe2EKm034248,Chromosome 20 open reading frame 11 (100%M)
485345,Funhe2EKm034249,Solute carrier family 17 member (100%P)
485395,Funhe2EKm034252,Uncharacterized protein (100%M)
485323,Funhe2EKm034247,DnaJ subfamily C member (100%P)
485371,Funhe2EKm034250,YTH domain family protein 1 (100%M)
485381,Funhe2EKm034251,Sodium/potassium-transporting ATPase subunit beta-1-interacting protein (99%P)
485412,Funhe2EKm034253,Uridine-cytidine kinase 1 (100%M)
485235,Funhe2EKm034242,DNA (cytosine-5)-methyltransferase 3A (100%P)
485229,Funhe2EKm034241,Uncharacterized protein (100%S)
485306,Funhe2EKm034246,Tumor protein D54 (82%M)
485290,Funhe2EKm034243,Uncharacterized protein
485294,Funhe2EKm034245,Pancreatic progenitor cell differentiation and proliferation factor A (100%P)
485542,Funhe2EKm034259,Major facilitator superfamily domain-containing protein 2A (98%P)
485518,Funhe2EKm034258,Syntaphilin (88%M)
485531,Funhe2EKm034259l2,Peptidyl-prolyl cis-trans isomerase FKBP1A (99%P)
485598,Funhe2EKm034265,Proteolipid protein 2 (colonic epithelium-enriched) (99%M)
485570,Funhe2EKm034260,"Family with sequence similarity 110, member A (100%M)"
485574,Funhe2EKm034262,Prickle protein 3 (100%P)
485610,Funhe2EKm034266,Synaptophysin (100%P)
485445,Funhe2EKm034254,Sterile alpha motif domain-containing protein (91%M)
485456,Funhe2EKm034255,Elastin microfibril interfacer 3 (100%T)
485471,Funhe2EKm034256,5-hydroxytryptamine receptor 1B (100%P)
485487,Funhe2EKm034257,"RAD21 1 (S, pombe) (100%M)"
484958,Funhe2EKm034231,Kelch protein 12 (100%P)
484931,Funhe2EKm034229,CCAAT/enhancer-binding protein beta (100%P)
484935,Funhe2EKm034230,Tyrosine-protein phosphatase non-receptor type (100%P)
484984,Funhe2EKm034232,Tubulin alpha-1 chain (99%T)
484994,Funhe2EKm034233,Lysine (K)-specific demethylase 5D (100%P)
484872,Funhe2EKm034221,Sulfiredoxin-1 (99%M)
484866,Funhe2EKm034220,Transcription factor 15 (basic helix-loop-helix) (100%P)
484854,Funhe2EKm034219,CDD: Immunoglobulin V-set domain (87%M)
484878,Funhe2EKm034222,Uncharacterized protein
484913,Funhe2EKm034227,1-encoded protein (35%P)
484917,Funhe2EKm034228,Transmembrane protein (100%P)
484903,Funhe2EKm034226,Ubiquitin-conjugating enzyme E2 variant (100%P)
484884,Funhe2EKm034223,"Scratch, zinc finger protein (100%P)"
484890,Funhe2EKm034224,"Solute carrier family 52, riboflavin transporter, member 3-A (100%P)"
484899,Funhe2EKm034225,Unknown
485161,Funhe2EKm034238,Adhesion regulating molecule 1 (100%P)
485133,Funhe2EKm034236,HCG1778991 (100%C)
485141,Funhe2EKm034237,CDK5 and ABL1 enzyme substrate 2 (100%M)
485211,Funhe2EKm034240,SOGA1 (97%M)
485180,Funhe2EKm034239,Oxysterol-binding protein (100%P)
485125,Funhe2EKm034235,"XK, Kell blood group complex subunit-related family, member 7 (100%M)"
485051,Funhe2EKm034275,Lysine-specific demethylase 5B-B (100%M)
485050,Funhe2EKm034275,Lysine-specific demethylase 5B-B (100%M)
485103,Funhe2EKm034234,Ras-related protein Rap-1A (100%U)
486143,Funhe2EKm034291,Rap1 GTPase-activating protein 1 (95%M)
486116,Funhe2EKm034290,5'-nucleotidase domain-containing protein 2 (100%T)
486189,Funhe2EKm034292,Aurora kinase A-interacting protein (100%P)
486044,Funhe2EKm034287,"Solute carrier family 38, member 5 (100%P)"
486016,Funhe2EKm034286,Wiskott-Aldrich syndrome protein (77%P)
486079,Funhe2EKm034288,APEX nuclease (apurinic/apyrimidinic endonuclease) (100%T)
